# X Normalized_Averaged_Y Std_Dev_Y
1132.406452739 0.000154464 2.843398337
1132.428659804 0.000094460 1.456001509
1132.450866869 0.000801041 2.100612133
1132.473073934 -0.000004701 4.963008166
1132.495280999 0.000223796 3.314958890
1132.517488064 0.000157499 1.979345173
1132.539695129 0.000169566 3.421796864
1132.561902194 0.000048600 2.784656184
1132.584109259 0.000061434 3.940505779
1132.606316324 0.000085495 2.889525053
1132.628523389 -0.000161959 1.252436359
1132.650730454 0.000032770 1.270803771
1132.672937519 -0.000031397 1.769806047
1132.695144584 0.000271913 5.431512997
1132.717351649 0.000061101 1.261907444
1132.739558714 0.000161612 2.631765274
1132.761765779 0.000247617 4.948585841
1132.783972844 0.000094292 4.767508667
1132.806179909 -0.000039099 0.974499983
1132.828386974 0.000025770 2.382943449
1132.850594039 -0.000094929 4.629581545
1132.872801104 -0.000059964 2.252931537
1132.895008169 -0.000185255 2.815730356
1132.917215234 0.000461658 6.447537182
1132.939422299 0.000356655 7.113605802
1132.961629364 0.000383691 5.637974268
1132.983836429 -0.000178121 3.502418292
1133.006043494 -0.000124469 1.948546467
1133.028250559 0.000358041 4.670416190
1133.050457624 0.000279253 4.717194156
1133.072664689 -0.000304338 2.195972134
1133.094871754 -0.000098137 3.012657838
1133.117078819 0.000060302 3.683221977
1133.139285884 -0.000038684 0.769668506
1133.161492949 0.000071894 0.987906010
1133.183700014 0.000444002 3.582882850
1133.205907079 0.000016667 4.788680493
1133.228114144 0.000112893 3.369285295
1133.250321209 0.000296279 0.990952195
1133.272528274 0.000140873 2.922515281
1133.294735339 -0.000415665 1.655747120
1133.316942404 0.000138457 2.622415576
1133.339149469 0.000458969 1.515603007
1133.361356534 0.000441715 2.110940649
1133.383563599 0.000449275 3.139434341
1133.405770664 0.000124879 1.301384357
1133.427977729 0.000186435 1.533586772
1133.450184795 0.000226008 3.148743316
1133.472391860 -0.000006396 3.334718620
1133.494598925 0.000148115 4.576408810
1133.516805990 0.000240662 2.472518123
1133.539013055 -0.000036000 2.829064571
1133.561220120 0.000336328 0.324988605
1133.583427185 0.000059493 3.914242895
1133.605634250 -0.000053724 1.038397061
1133.627841315 0.000180599 0.701555093
1133.650048380 0.000274640 6.312326921
1133.672255445 0.000054716 6.597396506
1133.694462510 0.000100671 3.817320801
1133.716669575 -0.000003590 2.901587236
1133.738876640 0.000306831 1.010470717
1133.761083705 0.000178226 0.952704566
1133.783290770 0.000078382 6.209056154
1133.805497835 -0.000275456 2.540648529
1133.827704900 -0.000255121 4.628043722
1133.849911965 0.000273529 2.045143407
1133.872119030 0.000105948 4.320111692
1133.894326095 -0.000065092 3.583775725
1133.916533160 0.000321268 3.777258878
1133.938740225 0.000288608 3.834056178
1133.960947290 -0.000124982 6.654856515
1133.983154355 0.000138960 0.795797828
1134.005361420 -0.000026604 2.019927301
1134.027568485 0.000117380 4.513106640
1134.049775550 0.000085018 4.048854003
1134.071982615 -0.000080760 4.320689827
1134.094189680 -0.000246924 4.884038688
1134.116396745 0.000216397 4.626306329
1134.138603810 0.000319335 4.700640747
1134.160810875 0.000263028 3.299770733
1134.183017940 -0.000127516 4.755596389
1134.205225005 -0.000146062 6.117772455
1134.227432070 0.000243891 4.274678205
1134.249639135 0.000413456 3.217821802
1134.271846200 0.000043001 3.952663001
1134.294053265 0.000241323 0.649539586
1134.316260330 -0.000090413 3.935925453
1134.338467395 0.000202245 1.794850617
1134.360674460 0.000199321 3.317285820
1134.382881525 -0.000016899 4.913736811
1134.405088590 0.000317585 2.809283995
1134.427295655 0.000110493 0.853696578
1134.449502720 -0.000022097 3.841666191
1134.471709785 0.000101101 3.331434878
1134.493916850 0.000231666 4.826831695
1134.516123915 0.000358427 3.279391539
1134.538330980 0.000277313 3.686621297
1134.560538045 0.000154439 0.724774679
1134.582745110 0.000418727 6.783659416
1134.604952175 0.000263189 3.616780349
1134.627159241 0.000000483 1.201341085
1134.649366306 0.000214593 2.407563403
1134.671573371 0.000197365 3.688106657
1134.693780436 0.000089957 6.702457032
1134.715987501 0.000115779 1.106320523
1134.738194566 0.000421312 2.002921599
1134.760401631 -0.000001095 3.540602084
1134.782608696 -0.000205770 0.274477464
1134.804815761 0.000169324 1.410462358
1134.827022826 0.000340160 0.600129783
1134.849229891 0.000057488 1.221949171
1134.871436956 -0.000289789 0.437058353
1134.893644021 -0.000130791 4.088473210
1134.915851086 0.000184070 5.318670281
1134.938058151 -0.000020617 2.838056412
1134.960265216 0.000099417 4.079749906
1134.982472281 -0.000012810 6.916250873
1135.004679346 -0.000060257 2.980237804
1135.026886411 -0.000214875 8.391388310
1135.049093476 0.000394569 5.978946020
1135.071300541 0.000363377 5.235748280
1135.093507606 0.000028191 1.727015311
1135.115714671 -0.000032360 2.639032505
1135.137921736 0.000234752 4.524500059
1135.160128801 -0.000083594 5.452522104
1135.182335866 -0.000045738 2.802952152
1135.204542931 0.000343990 1.078176379
1135.226749996 0.000068075 3.515857015
1135.248957061 -0.000117305 2.847976098
1135.271164126 0.000487592 3.184136775
1135.293371191 -0.000070672 2.738091433
1135.315578256 -0.000095751 1.821293388
1135.337785321 0.000076846 3.779033061
1135.359992386 0.000094772 1.647327203
1135.382199451 -0.000119818 0.803798432
1135.404406516 0.000012559 3.294169559
1135.426613581 0.000328535 4.564214458
1135.448820646 0.000199975 4.403109830
1135.471027711 0.000204300 1.560261494
1135.493234776 -0.000506992 3.761026327
1135.515441841 0.000476365 3.026889755
1135.537648906 0.000199775 0.839146163
1135.559855971 0.000278320 1.672237203
1135.582063036 0.000032262 3.330644407
1135.604270101 0.000170419 2.950801662
1135.626477166 0.000007448 2.408947398
1135.648684231 0.000151995 4.317677685
1135.670891296 0.000070899 4.255353414
1135.693098361 -0.000347233 3.363902212
1135.715305426 0.000382304 3.463685763
1135.737512491 0.000184905 6.120193865
1135.759719556 0.000545209 6.679563291
1135.781926622 0.000348234 3.836067845
1135.804133687 0.000238162 3.296353133
1135.826340752 0.000216568 4.042980035
1135.848547817 0.000261240 4.283686506
1135.870754882 0.000295828 3.329275892
1135.892961947 0.000349397 3.021734885
1135.915169012 0.000276975 1.356769609
1135.937376077 -0.000061687 3.842330975
1135.959583142 -0.000091586 1.878113975
1135.981790207 -0.000073069 8.650621211
1136.003997272 0.000315763 5.063961062
1136.026204337 0.000023252 1.889275481
1136.048411402 -0.000075605 2.821606408
1136.070618467 -0.000141412 1.173568880
1136.092825532 0.000181375 1.463841017
1136.115032597 0.000108845 3.038938560
1136.137239662 -0.000038704 1.978543397
1136.159446727 0.000252682 2.229988281
1136.181653792 0.000223968 5.149911759
1136.203860857 0.000296944 1.622747960
1136.226067922 0.000097681 1.148219560
1136.248274987 -0.000160578 0.853586690
1136.270482052 0.000180833 3.333490445
1136.292689117 0.000501559 1.899522016
1136.314896182 0.000425600 4.968374491
1136.337103247 0.000082198 2.546451326
1136.359310312 0.000045746 3.044536265
1136.381517377 0.000155357 0.999239223
1136.403724442 0.000327623 5.984825713
1136.425931507 0.000276364 2.850291324
1136.448138572 -0.000085514 9.006848504
1136.470345637 0.000275412 3.768880763
1136.492552702 -0.000088797 1.455379203
1136.514759767 0.000171413 3.077473570
1136.536966832 -0.000024351 2.007269053
1136.559173897 0.000058938 4.267444842
1136.581380962 0.000003316 1.392272149
1136.603588027 0.000020848 1.641323436
1136.625795092 0.000289290 1.012079038
1136.648002157 0.000046947 0.212734825
1136.670209222 -0.000230329 1.633696322
1136.692416287 0.000122963 3.189180272
1136.714623352 0.000529600 2.972069269
1136.736830417 -0.000104760 2.199603154
1136.759037482 0.000088872 4.373093123
1136.781244547 0.000135565 1.003063834
1136.803451612 0.000285363 2.693816972
1136.825658677 0.000073789 2.270229819
1136.847865742 0.000242961 2.127117796
1136.870072807 0.000285842 3.157690230
1136.892279872 -0.000031480 3.644358971
1136.914486937 -0.000115143 4.851627207
1136.936694003 0.000068193 2.576345753
1136.958901068 -0.000198471 6.879896617
1136.981108133 0.000244856 5.616887048
1137.003315198 0.000155751 3.240795255
1137.025522263 0.000120586 3.274993156
1137.047729328 0.000154115 7.780618131
1137.069936393 0.000197992 7.571784862
1137.092143458 -0.000077772 4.826268596
1137.114350523 0.000218400 5.029618458
1137.136557588 -0.000284581 4.527689211
1137.158764653 0.000349978 3.576159903
1137.180971718 0.000488826 2.340022836
1137.203178783 -0.000049296 4.205257603
1137.225385848 0.000364901 4.633193482
1137.247592913 0.000299849 1.677016136
1137.269799978 0.000073190 2.579822660
1137.292007043 -0.000018645 0.746919817
1137.314214108 0.000346679 2.114101068
1137.336421173 -0.000055556 5.551765059
1137.358628238 0.000077474 4.321267556
1137.380835303 0.000450229 3.137965845
1137.403042368 -0.000061844 2.842639250
1137.425249433 0.000584457 0.734223268
1137.447456498 0.000288933 0.628278171
1137.469663563 -0.000016666 2.518528204
1137.491870628 0.000080337 2.846695781
1137.514077693 0.000206701 1.741295708
1137.536284758 0.000305169 5.032908567
1137.558491823 0.000007424 4.584548810
1137.580698888 0.000133681 3.585099351
1137.602905953 -0.000079211 3.372787898
1137.625113018 0.000293091 5.150672732
1137.647320083 0.000023414 3.546922585
1137.669527148 0.000019117 1.237917971
1137.691734213 0.000233212 3.308132874
1137.713941278 0.000463294 2.483979877
1137.736148343 0.000010012 3.979180739
1137.758355408 0.000345855 3.130676056
1137.780562473 0.000355178 2.864769278
1137.802769538 -0.000187646 3.637451044
1137.824976603 0.000272777 3.534835000
1137.847183668 0.000646551 0.467432912
1137.869390733 0.000036380 2.818124339
1137.891597798 0.000150865 0.603363193
1137.913804863 0.000311059 2.447906258
1137.936011928 0.000164839 3.169965248
1137.958218993 0.000215315 3.835125698
1137.980426058 0.000174342 0.912759475
1138.002633123 0.000263006 4.765566623
1138.024840188 0.000031056 3.669641742
1138.047047253 -0.000148834 1.864529466
1138.069254318 0.000093322 4.246217339
1138.091461384 0.000406807 7.683329127
1138.113668449 0.000317844 3.592724041
1138.135875514 -0.000130435 1.524507604
1138.158082579 -0.000032274 2.895345637
1138.180289644 0.000215214 1.866817814
1138.202496709 0.000093582 3.141620911
1138.224703774 0.000148977 4.343412348
1138.246910839 0.000394271 9.174752671
1138.269117904 0.000182394 2.035010914
1138.291324969 0.000169667 5.299781894
1138.313532034 0.000241415 3.942617075
1138.335739099 -0.000195665 4.753097423
1138.357946164 -0.000196646 0.152862478
1138.380153229 -0.000180202 3.080210209
1138.402360294 0.000266910 3.997432159
1138.424567359 0.000073414 4.950188043
1138.446774424 -0.000018280 0.575031324
1138.468981489 0.000187859 3.589774977
1138.491188554 0.000299432 2.625863519
1138.513395619 -0.000098188 3.311175509
1138.535602684 0.000347579 1.953145656
1138.557809749 0.000236940 5.070589901
1138.580016814 0.000053686 1.015781064
1138.602223879 0.000135849 1.772865582
1138.624430944 0.000413454 1.136912071
1138.646638009 0.000065671 3.417276535
1138.668845074 -0.000045684 5.140470591
1138.691052139 0.000731229 3.115289055
1138.713259204 -0.000116049 6.039032332
1138.735466269 0.000101978 0.970360205
1138.757673334 0.000385666 1.587275672
1138.779880399 -0.000019141 4.059113336
1138.802087464 -0.000364279 4.525788637
1138.824294529 0.000105687 2.302851915
1138.846501594 0.000507468 1.194398788
1138.868708659 0.000099784 0.676997813
1138.890915724 0.000504879 4.426714215
1138.913122789 -0.000255184 5.059380681
1138.935329854 0.000302719 7.308466357
1138.957536919 0.000372955 1.808312411
1138.979743984 0.000150125 1.543126272
1139.001951049 0.000349092 4.078298296
1139.024158114 0.000098047 1.905471853
1139.046365179 0.000078356 2.101764064
1139.068572244 0.000100601 4.299413983
1139.090779309 0.000089877 4.081832153
1139.112986374 -0.000163350 5.307337960
1139.135193439 0.000469080 5.476242469
1139.157400504 0.000305370 3.899428656
1139.179607569 0.000022838 7.256039704
1139.201814634 0.000601288 4.159271642
1139.224021699 -0.000171857 1.419989661
1139.246228764 -0.000216423 2.506623243
1139.268435830 0.000157540 3.874814530
1139.290642895 0.000248609 0.561825396
1139.312849960 -0.000262022 1.247066074
1139.335057025 0.000079211 2.449994306
1139.357264090 -0.000084738 8.392372022
1139.379471155 0.000261760 1.959161011
1139.401678220 0.000179815 1.772559509
1139.423885285 0.000093122 2.019472924
1139.446092350 -0.000048630 1.212503424
1139.468299415 0.000119629 4.506919688
1139.490506480 0.000071819 4.103615117
1139.512713545 0.000400082 4.392536028
1139.534920610 -0.000106510 4.798640543
1139.557127675 0.000301684 5.039096653
1139.579334740 0.000103121 6.565076577
1139.601541805 0.000703284 3.356484567
1139.623748870 -0.000091353 1.448105618
1139.645955935 -0.000043419 2.384351516
1139.668163000 0.000182360 0.463463115
1139.690370065 -0.000066017 3.019754916
1139.712577130 0.000289359 2.902259165
1139.734784195 0.000092423 2.674355221
1139.756991260 0.000041896 1.259996867
1139.779198325 -0.000082671 4.904366284
1139.801405390 -0.000256838 1.389076435
1139.823612455 -0.000030515 1.174027192
1139.845819520 0.000103791 1.513636088
1139.868026585 0.000082327 5.500099820
1139.890233650 0.000076992 3.667021908
1139.912440715 0.000099733 1.236109223
1139.934647780 -0.000138155 3.674063667
1139.956854845 0.000325015 3.459590174
1139.979061910 -0.000058412 6.716018137
1140.001268975 0.000268463 6.136242211
1140.023476040 0.000023088 3.847357756
1140.045683105 -0.000055535 2.642728570
1140.067890170 0.000023414 3.107837930
1140.090097235 0.000351067 7.325887178
1140.112304300 0.000235773 7.038378386
1140.134511365 0.000275279 6.202183376
1140.156718430 0.000017718 2.897843360
1140.178925495 0.000037557 1.522910786
1140.201132560 -0.000168233 4.742851110
1140.223339625 0.000242312 0.351875602
1140.245546690 0.000234640 7.347863388
1140.267753755 -0.000048074 4.242893574
1140.289960820 0.000241700 2.364060778
1140.312167885 0.000261849 3.457548660
1140.334374950 -0.000082730 5.049025258
1140.356582015 0.000338896 4.757691493
1140.378789080 0.000250242 4.822289690
1140.400996145 0.000015636 2.121393286
1140.423203211 0.000236188 3.051593701
1140.445410276 0.000078686 1.779911435
1140.467617341 0.000295209 4.851574256
1140.489824406 -0.000148683 3.538998388
1140.512031471 -0.000182953 2.032757752
1140.534238536 0.000163480 2.339297297
1140.556445601 0.000142373 6.877333321
1140.578652666 -0.000021486 4.064560609
1140.600859731 0.000569173 5.979847132
1140.623066796 -0.000075294 3.187299884
1140.645273861 0.000129709 6.466826419
1140.667480926 0.000233752 2.139672657
1140.689687991 0.000182486 0.537160296
1140.711895056 0.000107565 1.436419042
1140.734102121 0.000058988 1.618957133
1140.756309186 0.000067481 1.605632365
1140.778516251 0.000308813 8.822624514
1140.800723316 0.000239038 2.701752960
1140.822930381 0.000011664 3.565961459
1140.845137446 0.000312341 4.401130981
1140.867344511 0.000005423 2.266635451
1140.889551576 0.000084997 1.961087722
1140.911758641 0.000424771 1.759743261
1140.933965706 0.000090384 2.997456651
1140.956172771 0.000107692 1.177964209
1140.978379836 0.000098712 1.278453500
1141.000586901 -0.000080770 4.813873157
1141.022793966 -0.000147470 3.931400122
1141.045001031 -0.000145779 4.065471736
1141.067208096 -0.000033040 1.535171814
1141.089415161 -0.000261508 0.452713774
1141.111622226 -0.000010696 0.795374953
1141.133829291 0.000291096 5.301054002
1141.156036356 0.000090229 7.004922174
1141.178243421 0.000118975 4.647530088
1141.200450486 0.000396730 3.523091193
1141.222657551 -0.000194100 2.871731940
1141.244864616 0.000445633 4.916332069
1141.267071681 0.000147981 3.242038068
1141.289278746 -0.000075966 4.527198934
1141.311485811 0.000050891 3.275870835
1141.333692876 0.000129332 3.606230875
1141.355899941 0.000063575 3.294997371
1141.378107006 -0.000009834 2.682338912
1141.400314071 -0.000106183 0.527507813
1141.422521136 0.000118496 5.194528770
1141.444728201 0.000119825 3.310503876
1141.466935266 -0.000038167 3.011914402
1141.489142331 0.000124065 5.965384453
1141.511349396 -0.000056698 3.238048310
1141.533556461 -0.000043618 2.384340252
1141.555763526 0.000062428 2.271407574
1141.577970592 0.000057790 1.709956394
1141.600177657 0.000211223 2.590852043
1141.622384722 0.000474916 6.095442412
1141.644591787 0.000361710 8.487841161
1141.666798852 0.000272022 6.652846386
1141.689005917 0.000017556 4.786266796
1141.711212982 0.000064985 3.377898681
1141.733420047 0.000320482 5.302644936
1141.755627112 0.000179584 2.127879545
1141.777834177 -0.000018585 3.383349179
1141.800041242 0.000560758 3.644975229
1141.822248307 0.000099331 5.476162141
1141.844455372 0.000294384 2.056021208
1141.866662437 0.000187489 2.979560058
1141.888869502 0.000018841 5.068289887
1141.911076567 0.000265833 2.426679337
1141.933283632 0.000452470 2.155613164
1141.955490697 0.000201942 4.931325139
1141.977697762 0.000260459 1.126447428
1141.999904827 0.000289700 3.638976620
1142.022111892 0.000109321 5.204302570
1142.044318957 0.000178714 10.541339355
1142.066526022 0.000496042 1.014349239
1142.088733087 0.000077373 2.529282516
1142.110940152 -0.000046294 1.913242270
1142.133147217 0.000087251 3.042394501
1142.155354282 0.000413416 7.069104481
1142.177561347 0.000613579 4.442282600
1142.199768412 0.000358486 3.669518793
1142.221975477 0.000211915 5.725858129
1142.244182542 -0.000205356 2.087602932
1142.266389607 0.000208354 2.883394109
1142.288596672 0.000529531 6.910303487
1142.310803737 -0.000199050 5.368980664
1142.333010802 0.000045282 4.998739291
1142.355217867 0.000329492 6.133377013
1142.377424932 0.000189719 3.246792021
1142.399631997 0.000203095 4.282954076
1142.421839062 0.000209672 4.858655497
1142.444046127 -0.000088714 2.915691731
1142.466253192 -0.000005579 5.056997521
1142.488460257 0.000256502 3.909926878
1142.510667322 0.000405921 4.469383500
1142.532874387 0.000222618 0.997280669
1142.555081452 0.000001179 0.740461649
1142.577288517 0.000312661 1.384258696
1142.599495582 -0.000033210 1.139293527
1142.621702647 0.000229673 2.023399950
1142.643909712 0.000387503 5.029103084
1142.666116777 0.000311997 7.049024373
1142.688323842 0.000471780 6.281780179
1142.710530907 0.000479651 2.815922584
1142.732737972 0.000132645 3.733505003
1142.754945038 0.000191821 3.948507825
1142.777152103 -0.000094424 0.842258251
1142.799359168 0.000084762 3.427303279
1142.821566233 -0.000186729 3.707510269
1142.843773298 -0.000055833 4.760927869
1142.865980363 0.000034764 1.275144732
1142.888187428 0.000118420 4.491713327
1142.910394493 0.000281331 2.368080709
1142.932601558 0.000102806 4.522366496
1142.954808623 0.000059091 5.660381818
1142.977015688 0.000237452 6.450500740
1142.999222753 0.000041612 4.580260690
1143.021429818 0.000230256 7.692583635
1143.043636883 0.000398554 1.516751659
1143.065843948 -0.000108815 1.322895108
1143.088051013 0.000226452 4.256800301
1143.110258078 0.000253497 5.824075545
1143.132465143 0.000391951 3.934608889
1143.154672208 0.000618409 4.296699914
1143.176879273 0.000675126 6.816277355
1143.199086338 0.000476862 5.316665053
1143.221293403 0.000418426 2.621723615
1143.243500468 -0.000110965 4.248913416
1143.265707533 0.000291910 2.673044567
1143.287914598 0.000605735 4.203878715
1143.310121663 0.000248815 3.135247012
1143.332328728 0.000078330 2.589354573
1143.354535793 0.000262702 3.212328628
1143.376742858 0.000299397 1.379380866
1143.398949923 0.000216149 8.110175480
1143.421156988 0.000052265 3.423280212
1143.443364053 -0.000119545 3.530352445
1143.465571118 -0.000127967 1.355225298
1143.487778183 0.000082629 1.337536450
1143.509985248 0.000449093 4.595318498
1143.532192313 0.000040631 2.353443527
1143.554399378 0.000253575 6.981793882
1143.576606443 0.000546620 3.490505272
1143.598813508 0.000043730 3.238729707
1143.621020573 0.000250741 6.233723981
1143.643227638 0.000546901 4.621457142
1143.665434703 0.000052373 4.623049588
1143.687641768 0.000213048 4.453759032
1143.709848833 0.000481570 1.635241323
1143.732055898 -0.000051745 3.304598532
1143.754262963 -0.000221872 3.220627365
1143.776470028 -0.000100901 4.197670258
1143.798677093 0.000528685 4.115627051
1143.820884158 0.000188144 3.089053399
1143.843091223 0.000473254 4.941569205
1143.865298288 0.000516295 3.666866173
1143.887505353 0.000077094 3.634430453
1143.909712419 0.000150223 5.847059110
1143.931919484 0.000315939 4.710788485
1143.954126549 0.000400593 1.942461979
1143.976333614 -0.000187120 4.112116236
1143.998540679 0.000621458 6.961848588
1144.020747744 0.000258333 2.392067176
1144.042954809 0.000266970 0.335127248
1144.065161874 -0.000171364 1.927720813
1144.087368939 0.000090993 2.116801859
1144.109576004 0.000339050 4.654123743
1144.131783069 0.000234844 5.035974395
1144.153990134 0.000346323 10.114791675
1144.176197199 0.000542531 3.877023283
1144.198404264 -0.000183091 3.395446989
1144.220611329 0.000173382 6.973218915
1144.242818394 0.000159226 6.189350444
1144.265025459 0.000105040 1.571227242
1144.287232524 -0.000043926 5.895424037
1144.309439589 -0.000201570 2.616088577
1144.331646654 -0.000055660 6.937281921
1144.353853719 0.000349224 1.549001519
1144.376060784 0.000272094 2.592056853
1144.398267849 0.000562285 4.951789026
1144.420474914 0.000488916 5.338273285
1144.442681979 0.000402293 6.047917946
1144.464889044 0.000194807 3.426643528
1144.487096109 -0.000011639 1.711776833
1144.509303174 0.000383921 4.615159071
1144.531510239 0.000087372 5.386826593
1144.553717304 0.000154869 2.193190598
1144.575924369 -0.000158777 4.335197529
1144.598131434 0.000439337 2.844764367
1144.620338499 0.000331534 4.967686534
1144.642545564 0.000450888 7.622029478
1144.664752629 0.000051945 3.380383871
1144.686959694 0.000051084 3.342737683
1144.709166759 0.000066004 4.717077789
1144.731373824 -0.000029811 1.712621107
1144.753580889 0.000014622 2.599477168
1144.775787954 0.000276951 4.202945064
1144.797995019 0.000287886 3.499515414
1144.820202084 0.000286518 2.700018572
1144.842409149 0.000333303 2.648938872
1144.864616214 0.000339281 4.840667189
1144.886823279 0.000503467 3.382046409
1144.909030344 -0.000043403 2.434961544
1144.931237409 0.000514921 0.709855817
1144.953444474 0.000076150 5.287377478
1144.975651539 0.000138264 3.413691732
1144.997858604 0.000036809 2.628082066
1145.020065669 0.000064044 3.887236048
1145.042272734 0.000461341 3.237567301
1145.064479800 0.000338412 1.449645390
1145.086686865 0.000014605 6.648256422
1145.108893930 0.000254061 2.537807084
1145.131100995 0.000427011 4.999169753
1145.153308060 0.000264642 4.829498226
1145.175515125 0.000171775 1.058599590
1145.197722190 0.000421683 0.511573649
1145.219929255 0.000206488 4.548890490
1145.242136320 -0.000040763 9.962979674
1145.264343385 0.000378892 2.624932810
1145.286550450 -0.000186751 8.593087913
1145.308757515 0.000245555 6.324181824
1145.330964580 0.000009802 3.052908832
1145.353171645 0.000233396 0.616698695
1145.375378710 0.000070577 5.928777018
1145.397585775 0.000220101 5.329993894
1145.419792840 -0.000322182 4.187896854
1145.441999905 0.000512877 5.143530555
1145.464206970 0.000082149 4.422121113
1145.486414035 -0.000302670 5.990128962
1145.508621100 -0.000197611 1.979072670
1145.530828165 -0.000213545 6.178376136
1145.553035230 0.000214659 3.835376994
1145.575242295 0.000354746 3.751808135
1145.597449360 0.000457628 9.737988912
1145.619656425 0.000272331 4.456460350
1145.641863490 0.000270584 2.940236201
1145.664070555 0.000490202 3.454528176
1145.686277620 0.000472762 3.727014764
1145.708484685 0.000191029 7.836368562
1145.730691750 0.000194814 3.082185443
1145.752898815 0.000272982 3.284246002
1145.775105880 0.000173166 3.865944010
1145.797312945 0.000120031 3.672877860
1145.819520010 -0.000087323 1.350276419
1145.841727075 -0.000187858 1.376748890
1145.863934140 0.000131417 1.366151666
1145.886141205 0.000087099 4.339819309
1145.908348270 0.000404897 5.671800228
1145.930555335 0.000194885 4.451536659
1145.952762400 0.000397891 6.506958796
1145.974969465 0.000149661 3.479397395
1145.997176530 0.000266097 2.099161632
1146.019383595 0.000156685 4.916815200
1146.041590660 0.000074888 4.342965742
1146.063797725 0.000333992 8.099339432
1146.086004790 0.000180393 3.237517582
1146.108211855 0.000616980 6.671904347
1146.130418920 0.000503927 3.867114802
1146.152625985 -0.000049729 5.460642620
1146.174833050 0.000116205 2.756696389
1146.197040115 0.000393499 3.279857837
1146.219247180 0.000159138 1.898800842
1146.241454246 0.000218540 3.327621703
1146.263661311 0.000189900 2.989982769
1146.285868376 0.000292424 0.595650255
1146.308075441 0.000451161 3.231930328
1146.330282506 0.000163111 9.242317361
1146.352489571 0.000296849 8.501235682
1146.374696636 0.000191164 0.261898534
1146.396903701 -0.000145611 4.717257243
1146.419110766 0.000243518 2.630731228
1146.441317831 0.000408725 0.474358312
1146.463524896 0.000184742 3.266638330
1146.485731961 0.000305059 4.923738023
1146.507939026 0.000385321 4.073984324
1146.530146091 0.000359723 5.089462906
1146.552353156 0.000375335 3.320545969
1146.574560221 0.000240403 3.071964186
1146.596767286 0.000105530 2.951742264
1146.618974351 0.000059831 0.616389988
1146.641181416 0.000351557 2.956626886
1146.663388481 -0.000455596 3.680371558
1146.685595546 -0.000196668 6.928194178
1146.707802611 0.000597894 5.286891202
1146.730009676 -0.000015712 6.922453376
1146.752216741 -0.000043054 3.762832926
1146.774423806 0.000244961 0.852165064
1146.796630871 0.000344629 3.299222171
1146.818837936 0.000267204 0.618618130
1146.841045001 0.000402395 0.756505168
1146.863252066 0.000113436 0.800380047
1146.885459131 0.000583095 2.597618174
1146.907666196 0.000541118 2.062495716
1146.929873261 0.000501557 3.259823015
1146.952080326 0.000691842 0.384447210
1146.974287391 0.001061784 1.939457176
1146.996494456 0.000723692 1.484384385
1147.018701521 0.000775701 2.299835775
1147.040908586 0.000963940 3.078378433
1147.063115651 0.001322722 6.782319392
1147.085322716 0.000981858 4.276196079
1147.107529781 0.000692455 7.099144359
1147.129736846 0.000722203 8.301500678
1147.151943911 0.000901706 4.694262896
1147.174150976 0.000771809 4.351085314
1147.196358041 0.000742030 6.551372306
1147.218565106 0.001061615 8.508480177
1147.240772171 0.001659631 9.097619400
1147.262979236 0.001275094 6.898927798
1147.285186301 0.001113786 9.545415459
1147.307393366 0.001289012 6.571320125
1147.329600431 0.001374363 9.347893719
1147.351807496 0.000842343 5.216018438
1147.374014561 0.001271620 9.391526478
1147.396221627 0.001643252 10.022124587
1147.418428692 0.001334655 8.301518468
1147.440635757 0.001200825 7.665867190
1147.462842822 0.001613387 8.995460163
1147.485049887 0.001295677 11.453771927
1147.507256952 0.001569394 9.047051645
1147.529464017 0.001786919 13.565440784
1147.551671082 0.001513461 9.717821614
1147.573878147 0.001131434 4.404866668
1147.596085212 0.001236050 3.301190213
1147.618292277 0.001085982 6.178324232
1147.640499342 0.001022252 8.764550158
1147.662706407 0.000793975 5.894185571
1147.684913472 0.001152776 7.021539984
1147.707120537 0.001140750 9.811063911
1147.729327602 0.001158661 9.202821707
1147.751534667 0.000805626 2.578466065
1147.773741732 0.001303783 3.225431040
1147.795948797 0.002203187 11.667509217
1147.818155862 0.001939571 11.539306391
1147.840362927 0.001411627 5.225225162
1147.862569992 0.000951423 8.284566977
1147.884777057 0.001179823 9.000533359
1147.906984122 0.001444019 4.672353356
1147.929191187 0.001395424 9.798049414
1147.951398252 0.001579374 10.665397984
1147.973605317 0.001922497 11.986156644
1147.995812382 0.001703327 8.945434985
1148.018019447 0.001111803 12.220037224
1148.040226512 0.001229562 8.933575219
1148.062433577 0.001073153 12.217338359
1148.084640642 0.001443134 7.073857724
1148.106847707 0.001400216 6.801863052
1148.129054772 0.001270752 9.475550344
1148.151261837 0.001400445 11.548371318
1148.173468902 0.001578923 8.411427460
1148.195675967 0.001186840 5.211459728
1148.217883032 0.001359479 8.343672542
1148.240090097 0.001177583 8.531928949
1148.262297162 0.001046749 8.714204634
1148.284504227 0.000958756 7.473976970
1148.306711292 0.000689856 10.645798286
1148.328918357 0.000972187 3.082177499
1148.351125422 0.001102062 1.981829190
1148.373332487 0.000954867 6.786841515
1148.395539552 0.001430462 8.280028343
1148.417746617 0.002042456 12.033442893
1148.439953682 0.001785289 10.070746572
1148.462160747 0.001349830 9.007227553
1148.484367812 0.001110172 4.742481373
1148.506574877 0.001174640 7.199237304
1148.528781942 0.001057188 6.699649176
